451	3000200	165
672	3000200	165
668	3000200	165
205	3000200	190
666	3000200	165
460	3000200	170
286	3000200	315
76	3000200	335
98	3000200	345
94	3000200	350
85	3000200	595
93	3000200	845
14	3000200	365
452	3000200	165
214	3000200	350
216	3000200	350
217	3000200	350
209	3000200	355
220	3000200	360
203	3000200	365
215	3000200	365
756	3000200	595
21	3000200	370
23	3000200	370
218	3000200	375
17	3000200	375
223	3000200	385
15	3000200	390
219	3000200	425
19	3000200	505
165	3000200	425
359	3000200	415
350	3000200	425
164	3000200	405
162	3000200	435
163	3000200	450
151	3000200	395
366	3000200	390
362	3000200	460
37	3000200	180
372	3000200	305
361	3000200	560
367	3000200	360
161	3000200	355
171	3000200	580
156	3000200	365
170	3000200	315
357	3000200	595
766	3000200	470
772	3000200	345
561	3000200	340
752	3000200	545
567	3000200	535
562	3000200	535
552	3000200	525
767	3000200	500
569	3000200	475
404	3000200	425
555	3000200	340
769	3000200	320
758	3000200	300
564	3000200	285
52	3000200	385
271	3000200	355
63	3000200	350
273	3000200	395
403	3000200	330
671	3000200	160
450	3000200	160
457	3000200	160
654	3000200	450
470	3000200	175
651	3000200	160
615	3000200	450
607	3000200	330
160	3000200	435
405	3000200	350
406	3000200	350
423	3000200	350
413	3000200	360
409	3000200	365
411	3000200	365
618	3000200	425
619	3000200	465
461	3000200	160
360	3000200	555
358	3000200	310
167	3000200	470
172	3000200	275
352	3000200	500
365	3000200	275
369	3000200	270
158	3000200	385
166	3000200	260
169	3000200	385
370	3000200	490
353	3000200	490
665	3000200	165
453	3000200	430
298	3000205	300
427	3000205	380
652	3000205	155
655	3000205	155
112	3000205	375
337	3000205	180
40	3000205	180
794	3000205	170
793	3000205	170
593	3000205	165
187	3000205	245
746	3000205	285
189	3000205	320
33	3000205	175
342	3000205	180
336	3000205	180
321	3000205	305
319	3000205	310
333	3000205	180
320	3000205	400
332	3000205	180
414	3000205	350
603	3000205	190
596	3000205	170
592	3000205	175
594	3000205	175
390	3000205	345
193	3000205	210
389	3000205	210
388	3000205	210
379	3000205	370
245	3000205	175
139	3000205	195
137	3000205	185
329	3000205	185
148	3000205	180
142	3000205	180
135	3000205	180
348	3000205	180
373	3000205	310
212	3000205	320
13	3000205	315
138	3000205	175
141	3000205	175
144	3000205	175
4	3000205	395
12	3000205	335
5	3000205	260
130	3000205	175
363	3000205	215
206	3000205	310
210	3000205	305
10	3000205	270
356	3000205	425
173	3000205	285
159	3000205	250
7	3000205	320
202	3000205	190
201	3000205	190
9	3000205	370
208	3000205	375
2	3000205	190
200	3000205	195
6	3000205	370
11	3000205	250
334	3000205	175
222	3000205	340
213	3000205	340
211	3000205	340
242	3000205	175
8	3000205	320
345	3000210	170
792	3000210	160
499	3000210	325
474	3000210	250
3	3000210	180
391	3000210	210
190	3000215	200
192	3000215	195
274	3000215	175
324	3000215	260
99	3000215	310
674	3000215	270
624	3000215	155
424	3000215	175
774	3000215	150
724	3000215	185
299	3000215	185
49	3000215	185
749	3000215	195
649	3000215	225
699	3000215	235
394	3000215	210
1	3000215	305
24	3000220	165
174	3000220	145
249	3000220	130
549	3000220	165
124	3000220	170
374	3000220	175
574	3000220	200
149	3000220	130
188	3000220	190
224	3000225	110
343	3000235	140
546	3000245	215
393	3000250	125
0	3000285	175
646	3000380	45
465	3000405	265
667	3000420	20
653	3000420	255
661	3000430	250
660	3000435	205
464	3000435	225
672	3000435	5
400	3000435	40
459	3000440	235
672	3000450	175
650	3000450	355
670	3000450	175
669	3000450	175
667	3000450	175
132	3000450	250
666	3000455	165
656	3000455	220
458	3000455	360
175	3000455	85
665	3000460	205
460	3000465	205
326	3000470	225
135	3000470	230
659	3000470	180
335	3000475	185
454	3000475	165
451	3000485	190
471	3000485	315
456	3000490	470
452	3000495	125
473	3000500	225
671	3000500	125
668	3000500	125
588	3000500	145
65	3000510	95
461	3000515	595
664	3000515	105
662	3000515	90
462	3000515	415
673	3000515	110
651	3000515	110
463	3000515	125
450	3000515	110
658	3000515	115
663	3000515	165
470	3000515	210
457	3000515	155
657	3000515	160
455	3000515	160
472	3000515	160
652	3000520	100
655	3000525	95
333	3000525	180
142	3000535	205
244	3000535	195
338	3000555	95
129	3000555	130
330	3000555	95
131	3000555	90
376	3000555	30
586	3000555	130
25	3000555	90
779	3000555	45
35	3000560	115
34	3000560	130
46	3000560	105
48	3000560	150
44	3000560	80
344	3000560	150
348	3000560	50
127	3000560	110
134	3000560	95
337	3000560	85
331	3000560	75
775	3000560	170
783	3000560	95
798	3000560	100
241	3000565	85
41	3000565	45
225	3000565	40
130	3000565	35
145	3000565	40
146	3000565	40
242	3000570	115
790	3000570	40
40	3000570	35
240	3000570	100
346	3000570	95
245	3000570	35
125	3000575	105
750	3000575	175
144	3000580	30
143	3000580	35
246	3000580	105
31	3000580	25
597	3000590	95
794	3000600	75
632	3000610	150
706	3000610	225
88	3000625	175
671	3000630	60
673	3000630	55
450	3000630	50
668	3000630	45
667	3000630	230
670	3000630	110
755	3000630	120
672	3000630	240
669	3000630	65
342	3000635	100
4	3000635	30
263	3000635	115
157	3000635	105
480	3000640	45
310	3000645	210
566	3000650	30
664	3000660	140
640	3000665	140
276	3000665	250
96	3000675	135
278	3000675	100
351	3000675	30
744	3000680	15
743	3000680	85
745	3000680	150
539	3000685	260
773	3000685	25
684	3000685	90
52	3000690	40
544	3000695	80
454	3000710	100
645	3000710	55
65	3000710	85
492	3000715	280
83	3000725	175
445	3000725	35
494	3000730	30
265	3000735	90
20	3000735	25
681	3000735	210
447	3000735	125
587	3000735	115
250	3000740	25
695	3000740	355
735	3000740	105
689	3000750	40
282	3000750	40
669	3000755	35
435	3000755	130
620	3000765	90
647	3000765	140
523	3000765	130
502	3000770	140
256	3000770	35
642	3000770	30
696	3000785	285
463	3000795	150
514	3000800	205
453	3000815	130
694	3000815	30
468	3000820	130
498	3000825	110
639	3000825	25
56	3000830	115
421	3000830	115
422	3000835	30
275	3000850	20
762	3000860	145
289	3000870	105
342	3000870	145
685	3000895	40
534	3000905	135
509	3000910	240
244	3000925	40
528	3000940	130
708	3000950	45
84	3000955	45
486	3000955	90
575	3000975	35
718	3000990	80
264	3000990	95
270	3001000	90
518	3001030	40
542	3001030	30
561	3001035	35
500	3001040	80
279	3001040	40
673	3001050	60
497	3001060	105
762	3001075	30
493	3001080	145
444	3001100	40
660	3001105	185
714	3001120	260
683	3001130	35
725	3001185	105
744	3001190	145
680	3001245	90
509	3001250	150
134	3001275	120
692	3001300	240
657	3001300	85
310	3001305	220
475	3001330	225
511	3001355	20
658	3001390	40
559	3001395	135
714	3001430	25
493	3001510	25
439	3001580	155
763	3001640	25
435	3001705	160
498	3001780	90
763	3001870	35
506	3001870	85
649	3001980	75
264	3002185	70
690	3002465	75
502	3002570	85
494	3002580	290
132	3003195	120
634	3004255	20
577	3004365	100
704	3004405	20
465	3004605	105
351	3008205	145
551	3018175	30
649	3021150	35
269	3023760	35
198	3041855	40
437	3048435	25
543	3058685	25
540	3058915	110
667	3065085	25
699	3067525	35
724	3071830	35
512	3076360	15
724	3098845	55
483	3101670	35
93	3114095	40
499	3117835	80
324	3128155	25
774	3153445	70
474	3165455	55
649	3167035	75
201	3178090	30
522	3217245	30
658	3229455	20
448	3234690	30
669	3249885	145
186	3254920	30
14	3262390	25
30	3282115	20
473	3301425	25
233	3312290	20
187	3333110	175
539	3337925	45
683	3341575	40
342	3346425	25
474	3378555	45
649	3398285	40
649	3403510	115
708	3421450	50
774	3427620	45
649	3454925	30
342	3471230	80
342	3471435	25
774	3484935	30
611	3490990	30
724	3540800	60
624	3552060	70
462	3587755	30
187	3596315	25
769	3615095	45
170	3627275	25
424	3636575	55
724	3637610	60
60	3665735	25
749	3680295	65
331	3730785	45
81	3751505	80
783	3781365	35
82	3786890	95
163	3828990	85
649	3831740	70
93	3843885	25
3	3847770	20
63	3851200	30
774	3881610	75
475	3898905	20
93	3918430	75
699	3926590	40
34	3935075	30
490	3946060	25
152	3952335	40
611	3962125	25
649	3974795	60
649	3980310	95
